broadcastInfo,category,geo,loc_id,naver_address,naver_title,post,tel,thumUrl,title
"{'name': None, 'menu': None}","['음식점', '이탈리아음식']","[126.930076, 37.4856112]",270641571,서울특별시 관악구 신림동 1424-28 서원프라자 B1,서가앤쿡 서울신림역점,929,02-876-0607,http://ldb.phinf.naver.net/20181115_5/1542257896625Hjq7q_PNG/hFRxCQnlSW1ikLxIEy8L-3wg.png,신림 서가앤쿡
"{'name': '2014테이스티로드', 'menu': '덜미살'}","['한식', '돼지고기구이']","[127.022539, 37.5109796]",10982971,서울특별시 강남구 논현동 121 1층,돼지콧구멍,447,02-544-1809,http://ldb.phinf.naver.net/20181019_210/1539917786870g620z_JPEG/xGFsjRbjlhBCrwIcfVJ-pvKr.jpg,돼지콧구멍
"{'name': None, 'menu': None}","['음식점', '햄버거']","[127.0601982, 37.5087649]",296389627881386,서울특별시 강남구 삼성동 159-7 현대백화점 무역센터점 지하 1층,번패티번 현대백화점무역센터점,58,02-3467-6668,http://ldb.phinf.naver.net/20180528_1/1527499706009GvhH5_JPEG/vLhqCYd_iJEiN1Fr7tRWjAqj.jpg,Bun Patty Bun
"{'name': None, 'menu': None}","['한식', '조개요리']","[129.1542845, 35.1601956]",425164107865005,부산광역시 해운대구 우동 654-4,다퍼주는집 해운대점,12,051-744-9494,http://ldb.phinf.naver.net/20150921_294/1442815736853XIwp2_JPEG/166871553874857_0.jpg,해운대조개구이
"{'name': None, 'menu': None}","['한식', '조개요리']","[129.1542845, 35.1601956]",132244976,부산광역시 해운대구 우동 654-4,다퍼주는집 해운대점,449,051-744-9494,http://ldb.phinf.naver.net/20150921_294/1442815736853XIwp2_JPEG/166871553874857_0.jpg,해운대 다퍼주는집
"{'name': None, 'menu': None}","['카페,디저트', '베이커리']","[126.8632778, 37.523083]",353202138705774,서울특별시 양천구 신정동 1011-15,모모메이드,13,010-5152-9950,http://ldb.phinf.naver.net/20190706_11/15623919401316Mp8j_JPEG/2xEd-b_R0PIPv6viCHenzf_w.jpg,모모메이드
"{'name': None, 'menu': None}","['카페,디저트', '카페']","[127.0414762, 37.5252858]",338123430,서울특별시 강남구 청담동 88-23,고센인코퍼레이티드 청담점,8969,02-515-1863,http://ldb.phinf.naver.net/20170919_73/1505797715676Dl27q_JPEG/m7XR2D_XbUFEFqk-LE3_NDmn.jpg,청담 고센
"{'name': None, 'menu': None}","['한식', '해물,생선요리']","[129.2249639, 35.8603583]",200888206673313,경상북도 경주시 용강동 1339-5,참치향,11,054-774-6777,,참치향
"{'name': None, 'menu': None}","['한식', '돼지고기구이']","[127.0231734, 37.6390147]",1475310099232889,서울특별시 강북구 수유동 223-1,육두막,77,02-994-1100,http://ldb.phinf.naver.net/20171025_205/15089174042905vkzf_JPEG/lDeDUknE4ZEnMp6e1eVgUHxt.JPG.jpg,육두막
"{'name': None, 'menu': None}","['음식점', '한식']","[127.0992701, 37.5059839]",335571830378902,서울특별시 송파구 석촌동 23-3,잠수교집 3호점,456,02-419-0434,http://ldb.phinf.naver.net/20181221_263/1545324009115pcFJn_PNG/42inlWyK6qsJ8xwS6PcF_dR5.png,잠수교집 3호점 석촌호수점
"{'name': None, 'menu': None}","['한식', '육류,고기요리']","[129.1089918, 35.1393897]",272502528,부산광역시 수영구 남천동 556,남천돈가,2294,051-625-8700,http://ldb.phinf.naver.net/20160726_148/1469498906593OwcLC_JPEG/176676513841_0.JPG,남천동 해변시장
"{'name': None, 'menu': None}","['음식점', '카페,디저트']","[127.0708226, 37.5415241]",1999503796730273,서울특별시 광진구 화양동 5-97,597카페,875,,http://ldb.phinf.naver.net/20180103_218/1514976070787qTtxL_PNG/YMXuiW6ymmShZ-4MAkBDGtKZ.png,597cafe
"{'name': None, 'menu': None}","['음식점', '피자']","[127.0000363, 37.536813]",255729778702805,서울특별시 용산구 한남동 738-23,부자피자 2호점,352,02-795-9474,http://blogfiles.naver.net/MjAxODA4MDZfNzgg/MDAxNTMzNTI0MDE2NTYw.9wogcKIiIoEVqizFFoUT2zqzSUdvBmdFsUMgaQtsPpUg.qi46I3Of5H6Eo7z1TfiYBa_9g_9sKEx7_1O4yFZo6I8g.JPEG.kkoolyoumi/IMG_9486.jpg#900x675,부자피자
"{'name': '식신로드1', 'menu': '한우수육'}","['음식점', '한식']","[126.9789139, 37.56245]",243432874,서울특별시 중구 북창동 93-36 1층,애성회관한우곰탕,1538,02-352-0303,http://ldb.phinf.naver.net/20150901_292/1441037705467O9jYH_JPEG/SUBMIT_1372844371302_32770171.jpg,애성회관
"{'name': None, 'menu': None}","['한식', '닭볶음탕']","[126.9777041, 37.5631111]",67637264,서울특별시 중구 북창동 18-7,풍년 닭도리탕,1053,02-755-5278,http://ldb.phinf.naver.net/20171018_136/15082868372244Mhfq_JPEG/_AOlbDuNaNz_x61_Vx8WdV9c.jpg,풍년닭도리탕
"{'name': None, 'menu': None}","['술집', '이자카야']","[127.3358607, 36.3042665]",385588128439269,대전광역시 서구 관저동 1750,구시야끼 관저점,171,,,구시야끼 관저동
"{'name': None, 'menu': None}","['일식', '일식당']","[127.0020459, 37.5931769]",206881773251079,서울특별시 성북구 성북동 161-6,카레,2953,,http://ldb.phinf.naver.net/20190727_210/1564216215185ObfBK_JPEG/-PS9iwobkcWzk0HgdKxuW7LF.jpg,카레 カレー
"{'name': None, 'menu': None}","['한식', '곱창,막창,양']","[126.9458382, 37.5456221]",328522577,서울특별시 마포구 염리동 159-9,달팽이가그린집황소곱창,303,02-703-4730,http://ldb.phinf.naver.net/20190523_249/1558594091779wzxqn_JPEG/guTLDRv8aNTfnAriMCpqCjEe.jpg,달팽이가 그린집
"{'name': None, 'menu': None}","['술집', '요리주점']","[126.921582, 37.5496131]",481631132610261,서울특별시 마포구 서교동 409-11,38도씨식당,30,070-4045-8387,http://ldb.phinf.naver.net/20190724_168/1563951777165uYPWm_JPEG/1zGUveCEriXfxDNGoztHsDrw.jpeg.jpg,38도씨식당
"{'name': '생방송오늘저녁', 'menu': '문어물회'}","['한식', '해물,생선요리']","[127.020976, 37.5173681]",108328154,서울특별시 강남구 신사동 514,무너섬 본점,1405,02-544-5525,http://ldb.phinf.naver.net/20150831_193/1440998692299OxSQm_JPEG/SUBMIT_1359009277288_31509833.jpg,무너섬
"{'name': None, 'menu': None}","['카페,디저트', '카페']","[127.1129671, 36.9896662]",1027262891,경기도 평택시 합정동 965-9,더페이지,90,031-654-8779,http://ldb.phinf.naver.net/20150902_13/1441123382108Pqpw1_JPEG/156552604940536_0.jpeg,더페이지
"{'name': None, 'menu': None}","['음식점', '양식']","[126.9219104, 37.5487941]",1026456113,서울특별시 마포구 상수동 312-8,바비레드 홍대,3627,02-3142-1516,http://ldb.phinf.naver.net/20190306_18/1551871584929wB8GV_JPEG/96gqJPr8AtGnr367onNbLlAz.jpg,바비레드 홍대Bobired
"{'name': None, 'menu': None}","['카페,디저트', '카페']","[129.0602822, 35.1523283]",411919649282150,부산광역시 부산진구 부전동 226-9 시연빌딩 1층,도시농가코페도코,373,051-865-8413,http://ldb.phinf.naver.net/20180419_60/1524123214275bboBz_JPEG/eGLmtirg3OV__ABnBfvm-e44.jpg,도코
"{'name': '생방송아침이좋다', 'menu': '수제버거'}","['양식', '햄버거']","[127.0257131, 37.5027899]",1635252586792652,서울특별시 강남구 역삼동 809-13,쉐이크쉑 강남점,2185,02-553-5576,http://ldb.phinf.naver.net/20190317_247/1552828117573EzugY_JPEG/-PQcHoCPD3g2_aXEiJbo44mc.jpeg.jpg,쉐이크쉑
"{'name': None, 'menu': None}","['음식점', '브런치']","[126.9328331, 33.4629073]",857981173,제주특별자치도 서귀포시 성산읍 성산리 178-10,윌라라,997,064-782-5120,http://ldb.phinf.naver.net/20171222_40/1513933228373SQL6n_JPEG/pqd0dXbl2ineD8VVpiRB9_FR.JPG.jpg,윌라라 Willala
"{'name': '생생정보통', 'menu': '호주식 월남쌈'}","['음식점', '베트남음식']","[127.0406628, 37.5243473]",4807889,서울특별시 강남구 청담동 88-10,포웰그릴,433,02-541-3322,http://ldb.phinf.naver.net/20181226_37/1545808315439ysFRT_PNG/r3tkF1pIfC1cTxNn5osewEog.png,포웰
"{'name': None, 'menu': None}","['일식', '돈가스']","[126.9731223, 37.5200206]",354575470,서울특별시 용산구 이촌동 300-153,모모야 이촌본점,208,02-798-9922,http://blogfiles.naver.net/20160215_202/honorina0226_1455542660917eYJJd_JPEG/IMG_20160213_183744.jpg#550x412,모모야 이촌점
"{'name': '수요미식회', 'menu': '냉면'}","['한식', '냉면']","[127.0360006, 37.5161873]",604395419728979,서울특별시 강남구 논현동 115-10,진미평양냉면,11000,02-515-3469,http://ldb.phinf.naver.net/20180607_51/15283397669538Mj1r_JPEG/t0rzpbFHC6QZDErtQEzlpvzZ.jpg,진미평양냉면
"{'name': None, 'menu': None}","['음식점', '양식']","[127.0400693, 37.5285603]",213077853,서울특별시 강남구 압구정동 494 갤러리아백화점 명품관 WEST 지하 1층,고메이 494,31700,,,갤러리아 Gourmet 494
"{'name': None, 'menu': None}","['분식', '떡볶이']","[126.8914054, 37.5057801]",263817,서울특별시 구로구 구로동 26,로라방앗간 신도림 포스빌점,2131,02-868-0868,http://ldb.phinf.naver.net/20190524_281/1558676257501wXJtl_JPEG/NI4KtAWSh6qw17FVsA-lJnCJ.jpg,신도림포스빌
"{'name': None, 'menu': None}","['음식점', '양식']","[126.9199673, 37.566342]",141643679834910,서울특별시 마포구 연남동 454-12 3층,젠틀키친,1528,010-6687-6420,http://blogfiles.naver.net/20151229_19/nym6291_14513569115755Lmpt_JPEG/KakaoTalk_20151227_024851266.jpg#550x412,젠틀키친gentle Kitchen
"{'name': None, 'menu': None}","['카페,디저트', '카페']","[129.0614701, 35.1539098]",236813592,부산광역시 부산진구 부전동 220-3,카반 에스프레소,3069,051-802-2309,http://blogfiles.naver.net/20160302_4/dbal1oo4_14568740872269yfcp_JPEG/20160301_201334.jpg#740x416,Cafe KAVAN
"{'name': '생방송투데이', 'menu': '더덕정식'}","['음식점', '한식']","[127.9746114, 37.4602483]",1220482,강원도 횡성군 횡성읍 곡교리 127-3,박현자네더덕밥,205,033-344-1116,http://blogfiles.naver.net/20150625_184/luv110607_1435234379996Xoq8c_JPEG/NaverBlog_20150625_211259_21.jpg#740x555,박현자네더덕밥
"{'name': None, 'menu': None}","['한식', '돼지고기구이']","[128.585986, 35.220442]",168026600281605,경상남도 창원시 마산합포구 산호동 9-18,석꾼산호점,136,010-9256-9985,,석꾼
"{'name': None, 'menu': None}","['일식', '우동,소바']","[127.0173519, 37.4950772]",559969437759610,서울특별시 서초구 서초동 1690-3 로뎀빌딩 1층 교대역 4번출구,수타우동 겐,269,02-599-5545,http://ldb.phinf.naver.net/20160419_212/1461041534288WiLN4_JPEG/176364578661432_0.jpeg,수타우동 겐
"{'name': None, 'menu': None}","['한식', '닭갈비']","[126.67502, 37.544057]",363297877571132,인천광역시 서구 심곡동 246-7,성원닭갈비,20,032-567-8996,http://blogfiles.naver.net/20160606_125/ddulooloo_1465218773083qVOeh_JPEG/KakaoTalk_20160606_215149411.jpg#740x555,성원닭갈비 서구점
"{'name': None, 'menu': None}","['한식', '족발,보쌈']","[127.4025388, 36.3987048]",542004744,대전광역시 유성구 전민동 337-3,광세족발,179,042-863-6142,http://ldb.phinf.naver.net/20180716_247/1531722777439njMed_JPEG/_LOdq1FsWECez-mPyeqpHSmB.jpg,광세족발
"{'name': None, 'menu': None}","['음식점', '태국음식']","[127.0143282, 37.4962136]",195594997658964,서울특별시 서초구 서초동 1698-7 1F,쿤쏨차이,302,02-596-6411,http://ldb.phinf.naver.net/20180129_163/15172120439826sr6j_JPEG/AsfJDDlIiLIU8w26g83r67OZ.jpg,쿤쏨차이
"{'name': None, 'menu': None}","['음식점', '한식']","[128.7072753, 35.2090854]",337233380,경상남도 창원시 성산구 대방동 362-9,대박통,260,055-267-9229,,대박통
"{'name': None, 'menu': None}","['한식', '곱창,막창,양']","[127.005299, 37.575757]",347487071965192,서울특별시 종로구 충신동 53-8,왕십리24시돌곱창감자탕,17,,http://ldb.phinf.naver.net/20190130_119/1548819555810JTe5A_JPEG/AtdhDebtAcNkxf8wtFpSXgeL.jpg,왕십리 곱창
"{'name': '생방송투데이', 'menu': '빙수'}","['음식점', '카페,디저트']","[126.9819538, 37.5790274]",944926465,서울특별시 종로구 소격동 149-5 1층,보라 삼청본점,8750,070-8613-5537,http://ldb.phinf.naver.net/20150901_229/14411115223520L08u_JPEG/SUBMIT_1436538291060_30847107.jpg,카페 보라  Cafe Bora
"{'name': None, 'menu': None}","['카페,디저트', '카페']","[126.9430625, 35.1586987]",3159963,광주광역시 북구 두암동 산1-1,전망대,1415,062-263-6989,http://ldb.phinf.naver.net/20150901_281/1441065198749q9Kr7_JPEG/156853435375695_0.jpeg,무등산 전망대
"{'name': '수요미식회', 'menu': '도산멜론/아보카도케이크'}","['음식점', '카페,디저트']","[127.0368314, 37.5217463]",776112945,서울특별시 강남구 논현동 92 SB타워 별관 C동 2층,우나스,13700,02-3445-0387,http://ldb.phinf.naver.net/20171002_215/1506912693973YO4w9_JPEG/HqnypHJf7BYKPf_TUxKvZSzV.JPG.jpg,우나스 UNAS
"{'name': None, 'menu': None}","['한식', '냉면']","[127.130112, 37.384855]",1029209619,경기도 성남시 분당구 서현동 79-3,을밀대분당지점,1692,031-705-1922,http://blogfiles.naver.net/20160614_11/dict007_1465906335009Ly6R3_JPEG/20160415_144953_HDR.jpg,을밀대 분당
"{'name': None, 'menu': None}","['술집', '이자카야']","[126.8323261, 37.6385323]",282614150,경기도 고양시 덕양구 화정동 902-2,모미지,22,031-965-3886,http://ldb.phinf.naver.net/20190720_48/1563550148356PpIFF_JPEG/qw_gEsYeGU7CMJiaX1fynOMC.jpeg.jpg,모미지
"{'name': None, 'menu': None}","['일식', '카레']","[127.9893894, 37.3285217]",1809498299272175,강원도 원주시 반곡동,아오야마식당,321,033-735-9393,http://ldb.phinf.naver.net/20180505_43/1525484383146XlBf2_PNG/wgj9EoGqX5qH2XW1afxDTPF5.png,아오야마식당
"{'name': None, 'menu': None}","['한식', '돼지고기구이']","[127.0373791, 37.5074142]",2155922871295581,서울특별시 강남구 역삼동 655-7,언주집 본점,1056,02-561-3330,http://ldb.phinf.naver.net/20180302_199/1519994734075RRG7f_JPEG/f8Q93COQgTacsE3FXpqQ4OwB.jpg,언주집
"{'name': None, 'menu': None}","['음식점', '치킨,닭강정']","[127.1414111, 37.4745565]",118287758838928,서울특별시 송파구 장지동 897,깐부치킨 위례중앙점,414,02-400-5544,http://ldb.phinf.naver.net/20180620_140/1529463764750o87Dr_JPEG/KakaoTalk_20180620_120058097.jpg,깐부치킨 위례중앙점
"{'name': None, 'menu': None}","['한식', '육류,고기요리']","[126.70365, 35.9645846]",1356171347810648,전라북도 군산시 나운2동 98-6,더갈비 나운본점,26,063-453-7722,http://ldb.phinf.naver.net/20150901_197/1441056897256akb0A_JPEG/106256507169889_0.jpg,더갈비
"{'name': None, 'menu': None}","['술집', '이자카야']","[127.0211417, 37.5173917]",360181627,서울특별시 강남구 신사동 514-1,보물선,669,02-511-9093,http://ldb.phinf.naver.net/20171222_157/1513918696050PNF6P_JPEG/N2yq0vHDikd7lgW9U2ldsuKv.jpg,가로수길 보물선
"{'name': None, 'menu': None}","['음식점', '스페인음식']","[127.0319091, 37.4917647]",241017656382493,서울특별시 강남구 역삼동 837-13 2층,라토마티나,71,02-565-2012,http://ldb.phinf.naver.net/20170608_29/1496889110826SRilu_JPEG/186558516170_0.JPG,La Tomatina
"{'name': None, 'menu': None}","['음식점', '한식']","[128.5986352, 35.8668319]",242034405,대구광역시 중구 삼덕동1가 27-13,함씨네포차,1729,053-255-9774,http://ldb.phinf.naver.net/20150831_124/1441033055887DDqKC_JPEG/SUBMIT_1371477421868_32618898.jpg,함씨네포차
"{'name': None, 'menu': None}","['일식', '일식당']","[127.0086613, 37.5329771]",1804401929846149,서울특별시 용산구 한남동 319 (네비검색은 폴바셋한남점검색이용),이치류 한남점,2761,02-796-3331,http://ldb.phinf.naver.net/20160731_226/1469974084596AJ0ii_JPEG/176681633821765_1.jpeg,이치류 한남점
"{'name': None, 'menu': None}","['카페,디저트', '베이커리']","[127.1298485, 37.5528449]",154805041902457,서울특별시 강동구 암사동 465-2 1층 오븐베이크,오븐베이크,671,02-6404-5823,http://ldb.phinf.naver.net/20190107_164/15468399368763joVo_JPEG/Zv3WFIwtaPZz2CBMWdzx6uoc.jpeg.jpg,오븐베이크
"{'name': '인생메뉴잘먹겠습니다', 'menu': '갈매기살'}","['한식', '육류,고기요리']","[126.9507376, 37.5417056]",353715174,서울특별시 마포구 도화동 182-11,장수갈매기,669,02-716-6070,http://ldb.phinf.naver.net/20161202_52/1480653402630EwdPS_JPEG/177152536662482_0.jpeg,공덕 장수갈매기
"{'name': '2TV생생정보', 'menu': '몸국/고기국수'}","['음식점', '한식']","[126.9063114, 37.5532526]",1023578360,서울특별시 마포구 망원동 338-1 1층,오라방,3314,02-6338-1238,http://ldb.phinf.naver.net/20190130_208/1548841766621sNTiQ_JPEG/Faro7VgtfdISPUk4UnghvO4f.jpg,오라방
"{'name': '생방송투데이', 'menu': '영덕대게'}","['해물,생선요리', '대게요리']","[129.3841227, 36.3499847]",1375892659121222,경상북도 영덕군 강구면 삼사리 9-84,해상회식당,16,054-733-0034,http://ldb.phinf.naver.net/20171017_102/1508227778715cTXRj_JPEG/eVMkECsOsj9eCC7VDME5PSA6.jpg,해상회식당
"{'name': None, 'menu': None}","['일식', '초밥,롤']","[126.8991099, 37.4846149]",114230669092019,서울특별시 구로구 구로동 811 코오롱싸이언스밸리2차 1층,스시비쇼쿠,227,02-865-1488,http://ldb.phinf.naver.net/20161205_138/1480920374724o49nn_JPEG/177155557634605_0.jpeg,스시비쇼쿠
"{'name': None, 'menu': None}","['음식점', '카페,디저트']","[128.5742846, 35.8431475]",347050046165128,대구광역시 남구 대명동 1662-28,갓요거트,142,053-657-9009,,갓요거트
"{'name': None, 'menu': None}","['한식', '족발,보쌈']","[126.8622218, 37.5262498]",494266484297556,서울특별시 양천구 신정동 902-4,대한족발집,102,02-2065-1511,http://ldb.phinf.naver.net/20150831_185/1440987676090KdWPH_JPEG/SUBMIT_1404436085094_35221943.jpg,대한족발집
"{'name': None, 'menu': None}","['음식점', '양식']","[126.9022203, 37.5332299]",408554419516364,서울특별시 영등포구 당산동5가 11-33,정진석의달인파스타,29,02-2068-7767,http://ldb.phinf.naver.net/20160329_224/1459240718139w98Ql_JPEG/176279576856834_0.jpg,정진석의달인파스타
"{'name': '생방송오늘저녁', 'menu': '막국수'}","['한식', '막국수']","[127.0441127, 37.3592359]",1782321632006782,경기도 용인시 수지구 고기동 439-1,고기리막국수,6689,031-263-1107,http://ldb.phinf.naver.net/20180823_282/1535026994533jXyt4_JPEG/av3qN7LitKGTtS3XeRI4WxPA.jpg,고기리막국수
"{'name': '2TV생생정보', 'menu': '낙지육회탕탕이'}","['한식', '소고기구이']","[126.9999231, 37.5706027]",395904054127324,서울특별시 종로구 종로4가 177,육회자매집,1949,02-2272-3069,http://ldb.phinf.naver.net/20180130_279/1517302889203TeYGN_JPEG/HKjjhSXGohEo8TbuW1tRh5n0.jpg,육회자매집
